Season,Product_Type,Fabric,Gender,Price,Discount,Region,Sales
Winter,Shirt,Silk,Female,2784,48,South,13733
Summer,Jeans,Wool,Female,3766,56,East,7668
Autumn,Dress,Linen,Female,918,9,East,5814
Autumn,Shirt,Cotton,Male,536,16,South,10100
Spring,Jeans,Denim,Female,1357,13,East,1848
Spring,Jacket,Linen,Male,3516,52,South,8303
Winter,Kurti,Silk,Female,1217,17,North,7808
Autumn,Kurti,Wool,Female,3289,64,West,5362
Winter,Jeans,Denim,Female,3549,35,West,8023
Summer,Kurti,Denim,Female,1597,69,West,13428
Autumn,Kurti,Cotton,Female,4648,52,North,13650
Winter,Shirt,Denim,Female,4688,37,West,11069
Winter,Shirt,Denim,Male,2776,44,East,11791
Winter,Jacket,Silk,Female,579,45,West,14753
Autumn,Jacket,Cotton,Male,1857,0,South,8655
Spring,Kurti,Linen,Female,2436,6,East,7948
Autumn,Shirt,Cotton,Male,571,12,North,4966
Winter,Kurti,Silk,Male,3914,7,West,4321
Spring,Shirt,Cotton,Male,831,46,East,3203
Summer,Dress,Silk,Male,3070,23,West,15771
Summer,Jeans,Linen,Female,1657,49,North,8816
Winter,Shirt,Silk,Male,1122,68,East,19830
Summer,Dress,Denim,Male,674,5,North,6513
Summer,Shirt,Silk,Female,2735,53,West,2154
Autumn,Shirt,Cotton,Female,995,8,South,6449
Summer,Jeans,Silk,Male,2877,21,South,10809
Summer,Dress,Wool,Female,3404,64,West,3602
Spring,Dress,Linen,Male,3514,57,East,1615
Spring,Jeans,Linen,Male,805,21,East,18630
Summer,Shirt,Denim,Female,505,26,East,15618
Summer,Jacket,Linen,Male,3456,25,West,9155
Winter,Dress,Linen,Female,2727,46,East,15440
Autumn,Kurti,Cotton,Female,1332,40,West,9184
Winter,Dress,Cotton,Male,2088,50,North,11343
Autumn,Dress,Silk,Female,4603,68,East,5246
Winter,Jeans,Cotton,Female,2779,51,South,4666
Spring,Jacket,Linen,Female,2400,30,East,5860
Winter,Kurti,Silk,Male,4944,6,South,10893
Autumn,Jacket,Denim,Female,3871,62,North,7991
Spring,Jeans,Cotton,Female,932,49,East,16469
Summer,Dress,Wool,Male,3965,3,West,12719
Autumn,Dress,Denim,Female,3452,36,North,10345
Summer,Jacket,Silk,Female,2328,13,West,1353
Summer,Jeans,Cotton,Male,1687,48,East,15149
Spring,Jeans,Silk,Female,4935,29,West,17174
Autumn,Kurti,Linen,Male,2441,19,West,8476
Spring,Shirt,Cotton,Male,3981,49,West,10173
Summer,Dress,Wool,Female,1853,47,South,4675
Winter,Jacket,Linen,Male,4161,45,South,12024
Spring,Jacket,Denim,Male,3957,10,East,11478
Winter,Jeans,Cotton,Female,3265,66,South,6212
Spring,Kurti,Denim,Female,3743,59,East,18773
Winter,Dress,Cotton,Female,1806,12,West,9950
Winter,Shirt,Wool,Male,4202,31,East,4673
Autumn,Kurti,Cotton,Female,524,11,East,4145
Summer,Dress,Silk,Female,2028,24,North,17555
Autumn,Dress,Cotton,Male,3378,41,West,2286
Spring,Dress,Wool,Male,734,30,East,6191
Autumn,Kurti,Cotton,Male,2687,20,South,3481
Autumn,Jeans,Cotton,Female,584,10,West,15388
Spring,Dress,Linen,Female,3649,54,South,2867
Spring,Kurti,Cotton,Female,4332,58,East,19303
Winter,Dress,Denim,Female,4622,12,East,1645
Spring,Jeans,Cotton,Male,2567,26,West,7418
Winter,Kurti,Linen,Male,3331,17,South,9651
Autumn,Kurti,Silk,Female,4883,16,North,19053
Winter,Jeans,Linen,Male,3206,59,South,13034
Spring,Jacket,Linen,Male,4761,25,West,19326
Summer,Jeans,Cotton,Male,1029,13,East,4448
Summer,Jeans,Linen,Female,693,31,East,4113
Winter,Jeans,Cotton,Female,1186,10,East,14902
Spring,Shirt,Silk,Male,2424,4,North,1174
Autumn,Dress,Silk,Female,2562,39,South,15125
Spring,Kurti,Linen,Male,4398,37,West,13256
Autumn,Shirt,Denim,Male,1670,22,East,1793
Spring,Jeans,Linen,Male,4826,48,West,17365
Spring,Shirt,Denim,Male,4729,34,North,8169
Winter,Jeans,Silk,Male,1322,63,North,13870
Winter,Jacket,Denim,Male,3359,64,East,9422
Winter,Jeans,Linen,Male,1589,56,North,3602
Spring,Jacket,Linen,Male,1399,45,East,9325
Spring,Jeans,Linen,Female,1693,41,East,17472
Autumn,Shirt,Linen,Female,1588,37,West,9324
Spring,Jacket,Linen,Male,1603,50,South,17134
Summer,Kurti,Silk,Female,2459,70,North,10889
Spring,Dress,Denim,Female,2856,0,West,18218
Autumn,Dress,Denim,Male,4030,38,West,15670
Winter,Dress,Cotton,Female,4761,61,East,1783
Autumn,Jacket,Denim,Female,854,26,South,19876
Winter,Kurti,Wool,Female,753,15,North,19122
Winter,Dress,Cotton,Male,4825,12,East,4009
Summer,Shirt,Cotton,Female,1739,35,East,4451
Spring,Jacket,Cotton,Male,2799,8,West,18702
Winter,Dress,Wool,Female,596,1,East,6966
Autumn,Kurti,Wool,Female,1093,44,South,12023
Summer,Shirt,Cotton,Female,2655,60,South,1981
Spring,Jacket,Linen,Male,3282,23,West,1244
Winter,Shirt,Cotton,Male,2282,52,East,13904
Summer,Jeans,Cotton,Male,1283,29,East,2289
Summer,Jacket,Denim,Male,3978,64,East,2286
Summer,Jacket,Linen,Female,3482,40,West,7934
Autumn,Shirt,Cotton,Male,4316,62,West,2141
Winter,Jeans,Cotton,Female,4361,1,North,15349
Spring,Jacket,Cotton,Male,1750,41,East,9854
Winter,Shirt,Denim,Female,739,56,North,4507
Autumn,Jacket,Silk,Female,774,49,West,2272
Winter,Jacket,Denim,Male,3564,41,East,4520
Spring,Jeans,Silk,Male,4397,19,West,1309
Autumn,Jacket,Cotton,Male,2869,47,South,15938
Spring,Jeans,Cotton,Male,2669,2,East,3131
Summer,Kurti,Denim,Male,1374,17,North,8196
Autumn,Jacket,Linen,Female,4730,1,North,7981
Autumn,Jacket,Silk,Female,836,11,North,2547
Spring,Shirt,Wool,Male,4967,22,West,12129
Autumn,Shirt,Wool,Male,4329,37,South,8341
Winter,Jeans,Denim,Male,2497,36,West,12130
Autumn,Kurti,Silk,Female,4819,3,East,12657
Summer,Jacket,Wool,Male,4301,69,West,5209
Autumn,Dress,Denim,Male,2284,6,South,8380
Autumn,Kurti,Denim,Male,2451,36,East,6478
Summer,Shirt,Denim,Female,2119,69,East,15321
Autumn,Jeans,Denim,Male,4913,34,East,3927
Winter,Jeans,Silk,Female,4154,43,North,7607
Summer,Jeans,Cotton,Male,2327,16,North,12748
Summer,Shirt,Cotton,Female,929,53,West,2625
Winter,Jeans,Linen,Male,3716,67,West,12160
Autumn,Jeans,Denim,Male,797,57,North,2160
Summer,Kurti,Wool,Female,2875,6,East,7627
Autumn,Kurti,Cotton,Male,3045,5,South,8613
Winter,Shirt,Cotton,Female,2275,3,West,5528
Spring,Dress,Wool,Female,1590,45,West,7120
Winter,Dress,Linen,Female,2546,51,East,6238
Spring,Jeans,Cotton,Female,4280,48,West,4686
Summer,Shirt,Silk,Male,626,21,West,19283
Summer,Dress,Cotton,Female,3738,27,West,6387
Spring,Dress,Cotton,Female,3112,41,East,8021
Autumn,Kurti,Wool,Female,3637,56,West,19726
Summer,Dress,Wool,Male,1148,2,West,15373
Winter,Shirt,Linen,Male,4160,39,West,4406
Spring,Shirt,Silk,Female,2465,57,West,5375
Summer,Jeans,Denim,Female,4295,23,East,10593
Winter,Jacket,Denim,Female,4240,1,South,6597
Autumn,Kurti,Linen,Male,3951,43,South,15929
Autumn,Shirt,Linen,Male,1570,21,West,14403
Summer,Kurti,Denim,Male,1031,12,South,18348
Spring,Kurti,Denim,Female,3578,14,South,14727
Autumn,Kurti,Linen,Female,638,4,North,11513
Autumn,Shirt,Cotton,Female,2818,28,North,2199
Winter,Jeans,Linen,Male,4588,43,East,15553
Spring,Kurti,Linen,Male,3290,48,North,4360
Summer,Jacket,Silk,Female,3672,4,East,6708
Spring,Kurti,Denim,Male,921,20,South,1312
Winter,Shirt,Linen,Female,3834,67,East,6285
Spring,Shirt,Denim,Male,1292,17,West,3019
Autumn,Jacket,Silk,Female,3714,62,West,1646
Autumn,Kurti,Linen,Male,4013,5,East,2845
Spring,Shirt,Denim,Female,1575,64,North,2305
Summer,Shirt,Denim,Male,4401,14,West,15876
Autumn,Dress,Linen,Female,2617,69,West,1787
Spring,Kurti,Linen,Male,1507,29,East,1259
Autumn,Shirt,Cotton,Male,4051,55,South,10535
Summer,Shirt,Linen,Male,2349,8,East,18588
Winter,Shirt,Linen,Male,1295,25,South,19714
Summer,Dress,Wool,Female,3674,29,West,11479
Summer,Jacket,Denim,Male,3678,20,East,5863
Summer,Jacket,Silk,Male,4870,18,South,16328
Summer,Kurti,Linen,Male,1375,60,West,2583
Winter,Kurti,Cotton,Female,2740,26,South,4450
Summer,Jeans,Linen,Male,3627,27,South,7975
Summer,Jeans,Cotton,Male,2888,36,East,7745
Autumn,Jeans,Denim,Male,1586,26,West,11500
Winter,Kurti,Wool,Male,1001,9,North,11980
Spring,Jeans,Denim,Male,2280,49,South,10272
Summer,Dress,Denim,Male,4466,9,North,8261
Spring,Shirt,Wool,Female,3432,4,North,13640
Spring,Shirt,Wool,Female,1181,58,West,1904
Summer,Shirt,Denim,Male,4953,21,West,1827
Winter,Jeans,Denim,Male,1261,16,West,12965
Autumn,Jacket,Denim,Female,2136,47,North,1437
Winter,Dress,Denim,Female,3797,47,East,17376
Winter,Kurti,Silk,Male,4646,29,South,15154
Autumn,Dress,Wool,Female,2442,18,East,9909
Winter,Jacket,Denim,Female,2503,20,West,6305
Spring,Jeans,Wool,Male,4613,35,West,18838
Winter,Kurti,Silk,Male,4082,15,North,1102
Summer,Shirt,Cotton,Female,2344,35,East,13911
Autumn,Kurti,Cotton,Female,4460,23,East,12628
Summer,Dress,Denim,Male,4087,60,West,11941
Summer,Dress,Denim,Female,751,43,North,12640
Summer,Shirt,Cotton,Female,3240,18,South,12955
Autumn,Shirt,Linen,Male,2937,58,South,12218
Winter,Jacket,Linen,Female,2402,67,East,2396
Spring,Jeans,Denim,Female,3103,22,East,8899
Spring,Dress,Wool,Male,940,49,South,4355
Autumn,Dress,Denim,Male,3737,6,East,12386
Autumn,Jacket,Silk,Female,3473,49,South,4615
Spring,Kurti,Wool,Male,2949,57,South,11457
Winter,Jacket,Denim,Male,1985,5,West,8836
Summer,Kurti,Linen,Male,886,5,West,8991
Spring,Kurti,Silk,Female,3514,42,West,13004
Spring,Kurti,Wool,Female,4698,14,North,5276
Autumn,Kurti,Wool,Female,1544,29,West,6581
Summer,Shirt,Denim,Male,1162,38,East,7018
Autumn,Dress,Cotton,Male,2276,69,West,13595
Winter,Kurti,Denim,Female,3047,35,South,17827
Autumn,Jeans,Denim,Female,3711,66,West,9646
Winter,Dress,Silk,Female,4292,55,South,16588
Winter,Shirt,Denim,Female,1336,67,West,10079
Summer,Dress,Silk,Female,3255,61,South,5714
Winter,Jacket,Silk,Female,691,0,East,19523
Winter,Jeans,Cotton,Female,1513,59,North,19716
Autumn,Jeans,Silk,Female,4900,16,South,7848
Spring,Jeans,Wool,Female,2491,57,South,10954
Spring,Jeans,Denim,Male,1128,35,North,15300
Autumn,Dress,Denim,Male,3591,6,East,17296
Winter,Jacket,Denim,Male,3768,18,West,6918
Spring,Jacket,Silk,Female,4375,12,South,9999
Winter,Jeans,Denim,Male,4980,69,North,19960
Spring,Jeans,Silk,Male,840,63,South,11946
Summer,Jeans,Cotton,Female,2630,54,South,13779
Summer,Dress,Denim,Male,2523,15,East,7166
Spring,Shirt,Linen,Female,2782,46,West,19103
Winter,Jacket,Linen,Female,4062,51,South,11149
Winter,Jacket,Linen,Female,2772,45,North,12988
Summer,Jeans,Denim,Female,1293,16,South,12860
Winter,Kurti,Linen,Female,4174,20,West,8094
Winter,Shirt,Linen,Female,3775,54,North,15588
Spring,Shirt,Linen,Female,2266,50,South,17820
Winter,Jeans,Wool,Male,3308,70,South,11927
Autumn,Jacket,Cotton,Male,1166,35,West,1397
Autumn,Jacket,Silk,Female,3363,65,East,14246
Summer,Kurti,Linen,Female,3489,30,South,8053
Winter,Shirt,Silk,Male,3240,9,North,17930
Spring,Jeans,Linen,Female,3848,43,North,12834
Winter,Dress,Linen,Female,4130,52,East,18011
Autumn,Kurti,Cotton,Male,3176,24,South,8098
Summer,Dress,Silk,Male,4272,16,East,7790
Autumn,Dress,Wool,Female,756,9,West,15605
Winter,Jeans,Silk,Male,923,10,West,1914
Autumn,Jacket,Cotton,Male,2461,45,West,1981
Spring,Jeans,Silk,Male,3531,66,South,2043
Autumn,Jacket,Wool,Female,2267,34,East,9040
Spring,Jeans,Wool,Female,2638,48,East,3750
Summer,Jeans,Silk,Female,4885,2,North,12558
Autumn,Jeans,Linen,Male,3847,57,South,8195
Winter,Dress,Denim,Male,3244,46,East,11695
Summer,Kurti,Denim,Female,4803,28,North,14749
Winter,Kurti,Wool,Male,1919,37,North,12584
Summer,Jeans,Wool,Male,1043,50,West,5047
Spring,Jeans,Silk,Female,3183,52,North,17402
Summer,Jeans,Wool,Female,2016,38,West,17142
Winter,Jacket,Silk,Female,4358,18,West,4311
Autumn,Shirt,Cotton,Female,873,7,South,9185
Autumn,Dress,Denim,Female,3056,55,South,12681
Autumn,Kurti,Denim,Male,1374,6,East,12713
Summer,Dress,Wool,Male,4371,70,South,3928
Summer,Jacket,Linen,Female,508,13,West,6380
Winter,Shirt,Silk,Female,3398,9,North,13587
Autumn,Jeans,Silk,Female,4541,16,North,11824
Summer,Jeans,Linen,Female,2232,62,South,13712
Spring,Dress,Cotton,Male,3719,31,South,12406
Spring,Shirt,Denim,Female,2437,17,East,17911
Summer,Shirt,Denim,Male,3988,30,East,13999
Spring,Jeans,Silk,Female,3223,53,West,1333
Spring,Dress,Linen,Male,1777,6,South,12378
Winter,Jacket,Wool,Male,3859,36,East,17068
Autumn,Shirt,Linen,Female,4826,40,East,14423
Spring,Shirt,Wool,Female,2179,40,South,3324
Summer,Shirt,Wool,Female,3542,49,South,2117
Summer,Jeans,Cotton,Male,2021,51,West,16196
Summer,Kurti,Linen,Male,2551,34,East,16310
Autumn,Jacket,Cotton,Female,4007,69,West,11224
Autumn,Jacket,Denim,Male,4057,44,West,13891
Spring,Dress,Wool,Male,4059,30,South,9521
Spring,Dress,Denim,Female,3964,0,South,15227
Autumn,Kurti,Wool,Female,4523,2,North,11926
Winter,Jacket,Wool,Male,4646,45,East,17398
Autumn,Kurti,Silk,Female,4051,46,North,2259
Winter,Dress,Linen,Female,837,59,West,17263
Winter,Kurti,Denim,Male,1765,18,East,6354
Spring,Jeans,Linen,Female,3308,1,South,16620
Winter,Jeans,Wool,Male,1356,0,East,19067
Winter,Dress,Silk,Male,1397,64,North,5221
Spring,Dress,Linen,Female,1849,51,East,7482
Summer,Jeans,Linen,Male,631,26,West,9792
Winter,Shirt,Cotton,Male,1523,67,West,16822
Spring,Kurti,Cotton,Male,508,68,West,7157
Autumn,Dress,Wool,Female,3922,36,South,6278
Summer,Dress,Cotton,Male,3593,32,North,19251
Spring,Shirt,Wool,Female,3816,46,South,18033
Autumn,Jacket,Cotton,Female,3680,69,North,8885
Winter,Dress,Silk,Male,2929,52,North,15795
Spring,Jeans,Silk,Female,1060,55,South,7550
Winter,Shirt,Wool,Male,4647,70,North,5282
Autumn,Shirt,Linen,Female,719,40,North,7264
Summer,Dress,Silk,Male,2155,51,West,13085
Summer,Dress,Wool,Male,1014,10,West,15638
Spring,Jacket,Wool,Female,1095,11,East,10201
Winter,Shirt,Wool,Male,1375,58,North,18414
Spring,Shirt,Silk,Female,508,31,West,10535
Spring,Jeans,Cotton,Male,1358,31,East,11128
Spring,Dress,Cotton,Male,2705,4,West,11504
Summer,Kurti,Linen,Male,3958,66,East,9194
Spring,Dress,Cotton,Female,2646,5,North,15368
Winter,Jacket,Wool,Female,1868,36,East,4903
Winter,Kurti,Wool,Female,3089,59,West,6568
Summer,Dress,Linen,Male,4019,70,East,18614
Winter,Shirt,Linen,Female,4543,40,West,11680
Autumn,Jacket,Silk,Male,4878,65,North,18774
Summer,Shirt,Cotton,Female,916,65,North,4626
Summer,Shirt,Linen,Female,2091,38,East,2548
Summer,Dress,Denim,Male,1021,13,South,14048
Spring,Kurti,Wool,Male,3585,62,East,15114
Winter,Jeans,Denim,Female,2798,49,North,18036
Winter,Kurti,Wool,Female,1374,7,West,19242
Autumn,Jacket,Denim,Male,1256,63,West,1021
Winter,Shirt,Cotton,Male,2313,49,North,11863
Winter,Jeans,Cotton,Female,3284,57,North,9346
Spring,Kurti,Denim,Male,3249,60,North,10069
Autumn,Kurti,Denim,Female,1936,64,South,7925
Autumn,Jacket,Denim,Male,4805,4,North,7810
Spring,Shirt,Silk,Female,1917,37,North,7892
Summer,Dress,Denim,Female,1793,36,East,8762
Summer,Jacket,Denim,Male,906,47,North,9605
Summer,Jeans,Denim,Male,842,21,North,5818
Winter,Shirt,Wool,Female,1120,20,East,5809
Spring,Kurti,Cotton,Female,515,53,West,10908
Summer,Jacket,Wool,Male,1992,7,East,3944
Winter,Jacket,Linen,Male,591,60,West,5105
Summer,Kurti,Wool,Female,4729,70,East,3940
Winter,Kurti,Silk,Male,1066,27,North,4584
Summer,Kurti,Linen,Male,4232,4,South,1714
Autumn,Jeans,Linen,Female,3700,19,West,6021
Spring,Dress,Wool,Male,4809,38,West,3234
Summer,Jeans,Silk,Male,4930,18,West,12690
Winter,Shirt,Denim,Male,3578,56,North,3014
Summer,Kurti,Cotton,Male,3448,26,West,12226
Winter,Kurti,Linen,Male,1365,63,East,12671
Spring,Jeans,Linen,Male,4845,22,South,6529
Summer,Dress,Cotton,Female,3611,6,West,1444
Autumn,Kurti,Linen,Male,4300,65,South,12455
Spring,Jacket,Cotton,Male,1772,22,North,14573
Summer,Jeans,Denim,Male,3419,12,West,2892
Winter,Dress,Denim,Male,4652,6,South,4577
Autumn,Shirt,Silk,Female,4817,54,North,8380
Autumn,Jacket,Wool,Female,3232,31,North,16505
Autumn,Shirt,Silk,Male,1906,55,North,2848
Autumn,Jeans,Linen,Male,2038,68,South,7235
Summer,Dress,Wool,Male,2813,36,North,18486
Autumn,Kurti,Denim,Male,4774,49,South,8348
Autumn,Jeans,Cotton,Male,1860,67,North,13388
Winter,Shirt,Silk,Female,2737,12,East,13982
Spring,Shirt,Denim,Male,3123,19,East,3830
Autumn,Jeans,Cotton,Male,2358,26,North,6390
Winter,Dress,Wool,Female,3824,21,East,4177
Winter,Jacket,Linen,Female,2997,30,East,7435
Summer,Jacket,Linen,Female,3172,8,East,1521
Spring,Jeans,Denim,Female,3658,59,South,1642
Spring,Jacket,Wool,Female,1011,31,South,2257
Spring,Jeans,Silk,Male,1709,12,West,4507
Autumn,Shirt,Silk,Female,2108,13,West,15248
Spring,Kurti,Linen,Male,3839,22,South,12192
Summer,Dress,Denim,Male,3667,29,East,12355
Summer,Kurti,Silk,Male,3563,35,North,5217
Winter,Jeans,Denim,Male,1647,54,West,17961
Summer,Jeans,Linen,Female,3334,21,North,7231
Winter,Jeans,Silk,Male,3597,64,North,1569
Spring,Jacket,Wool,Male,2538,4,North,9654
Autumn,Dress,Cotton,Female,1435,69,South,12255
Autumn,Dress,Cotton,Female,2754,11,South,9525
Autumn,Jacket,Wool,Male,3566,14,North,18242
Summer,Jacket,Cotton,Female,1909,14,North,4952
Winter,Kurti,Silk,Male,4514,27,East,18506
Autumn,Kurti,Cotton,Female,889,66,East,16815
Summer,Jeans,Silk,Male,1986,50,West,7145
Summer,Kurti,Cotton,Male,2790,60,South,1714
Winter,Dress,Linen,Female,3381,66,South,18667
Summer,Jeans,Wool,Female,2559,28,West,5166
Winter,Jacket,Silk,Male,3146,25,North,14449
Spring,Jacket,Linen,Female,1243,1,North,2918
Winter,Jacket,Linen,Female,1665,56,East,13602
Summer,Jeans,Wool,Female,834,31,North,19538
Winter,Jeans,Wool,Female,2250,18,East,13853
Spring,Jeans,Cotton,Female,1078,37,South,17633
Winter,Jeans,Denim,Female,3232,21,North,1044
Spring,Dress,Wool,Female,3510,27,South,16889
Summer,Kurti,Wool,Male,1101,66,North,14727
Autumn,Shirt,Linen,Male,4520,24,North,11035
Autumn,Kurti,Denim,Male,3363,49,North,12111
Autumn,Jeans,Silk,Male,972,50,East,14612
Autumn,Dress,Linen,Male,4052,50,East,9774
Autumn,Dress,Cotton,Female,2480,50,North,10754
Winter,Dress,Wool,Male,1060,53,South,12580
Winter,Shirt,Linen,Female,1433,15,North,9952
Autumn,Jacket,Cotton,Female,4829,41,South,15239
Summer,Jacket,Denim,Female,2182,22,East,4713
Summer,Kurti,Wool,Female,889,60,East,16846
Summer,Dress,Wool,Female,1309,61,West,15596
Summer,Kurti,Cotton,Female,3597,4,East,5199
Winter,Dress,Linen,Female,3041,55,West,11765
Autumn,Dress,Silk,Male,1534,40,South,10150
Spring,Jacket,Denim,Male,3670,57,South,12565
Summer,Shirt,Wool,Female,3186,43,East,12574
Winter,Kurti,Wool,Female,791,1,West,4732
Autumn,Kurti,Linen,Male,2253,37,South,2016
Spring,Dress,Denim,Female,3319,40,North,10081
Summer,Shirt,Linen,Male,2688,62,North,14348
Spring,Jacket,Cotton,Female,3410,43,North,16812
Summer,Kurti,Linen,Male,4886,59,East,17984
Winter,Jacket,Silk,Male,3578,44,North,13087
Summer,Jacket,Linen,Male,1236,59,South,6421
Summer,Jacket,Denim,Male,4050,68,West,10521
Summer,Jeans,Wool,Female,3431,31,North,15587
Autumn,Jacket,Denim,Female,3816,14,South,15301
Autumn,Jeans,Denim,Male,636,53,West,11634
Winter,Shirt,Cotton,Male,1434,51,East,13015
Winter,Kurti,Linen,Male,4562,27,North,3391
Winter,Jacket,Silk,Female,2877,36,South,10967
Spring,Jeans,Cotton,Female,2130,34,North,6189
Summer,Kurti,Cotton,Female,3251,2,North,4219
Spring,Dress,Wool,Female,3506,35,East,7473
Spring,Jeans,Linen,Female,750,50,East,13451
Summer,Dress,Cotton,Female,2040,47,North,4519
Autumn,Kurti,Linen,Female,4549,68,East,3038
Spring,Jeans,Denim,Male,2457,56,South,4387
Autumn,Kurti,Denim,Female,4795,22,East,1089
Autumn,Jeans,Linen,Male,923,33,South,15847
Summer,Dress,Linen,Male,4243,54,North,4523
Winter,Shirt,Linen,Male,784,15,West,8927
Spring,Kurti,Silk,Male,643,37,North,2360
Spring,Jacket,Cotton,Female,507,19,East,2234
Spring,Jacket,Cotton,Male,3937,28,East,2625
Spring,Kurti,Silk,Female,3561,35,North,12640
Winter,Dress,Linen,Female,2002,63,North,10162
Spring,Dress,Denim,Female,2713,22,West,10203
Spring,Jacket,Cotton,Male,634,19,West,5871
Winter,Shirt,Linen,Male,2255,49,South,7017
Spring,Jacket,Cotton,Female,3679,67,North,4261
Winter,Dress,Wool,Male,3610,59,West,19932
Winter,Jacket,Silk,Female,4857,33,West,15735
Autumn,Jeans,Cotton,Male,2856,24,East,4712
Winter,Jeans,Silk,Male,3759,31,North,18841
Autumn,Dress,Wool,Female,3521,56,North,2738
Summer,Kurti,Linen,Female,4212,13,East,11204
Winter,Dress,Wool,Female,4911,4,South,3021
Summer,Dress,Denim,Female,4096,36,North,15603
Autumn,Dress,Silk,Male,2123,38,West,12929
Winter,Dress,Silk,Female,2821,22,South,19050
Summer,Kurti,Cotton,Male,2780,5,West,17232
Summer,Kurti,Denim,Female,3209,35,North,12071
Spring,Jeans,Wool,Female,4273,6,North,9853
Autumn,Jacket,Denim,Female,1918,7,South,11331
Autumn,Kurti,Wool,Female,2836,35,West,4676
Spring,Dress,Linen,Male,1753,47,South,6329
Spring,Kurti,Wool,Male,4795,41,East,1138
Autumn,Kurti,Cotton,Female,3927,32,West,7850
Summer,Jeans,Silk,Male,2994,31,West,9974
Summer,Jacket,Silk,Female,2239,34,West,2626
Winter,Jacket,Wool,Female,2097,25,South,10895
Winter,Shirt,Denim,Female,4545,24,East,2378
Spring,Shirt,Cotton,Female,2336,24,East,18273
Summer,Kurti,Cotton,Female,4923,57,South,2075
Spring,Dress,Silk,Female,4657,42,South,11847
Winter,Jacket,Silk,Male,3469,2,North,16957
Spring,Shirt,Denim,Female,1740,56,West,3779
Autumn,Shirt,Denim,Male,3711,50,East,5477
Winter,Jeans,Denim,Female,2191,34,South,14638
Winter,Jacket,Denim,Female,4178,50,West,10875
Spring,Shirt,Wool,Male,3590,28,South,4509
Autumn,Kurti,Denim,Female,2710,60,North,3824
Winter,Jeans,Cotton,Male,3778,40,South,7536
Spring,Jeans,Wool,Female,4820,65,West,2188
Winter,Jacket,Linen,Female,715,4,East,16663
Spring,Shirt,Denim,Male,1005,53,East,19903
Autumn,Dress,Linen,Female,2346,65,West,2780
Spring,Kurti,Cotton,Female,4391,63,North,18892
Autumn,Jeans,Linen,Male,584,42,South,16210
Autumn,Shirt,Wool,Male,2353,5,North,13942
Autumn,Kurti,Linen,Female,1672,30,West,6240
Summer,Kurti,Linen,Female,2879,38,South,9971
Winter,Jeans,Cotton,Male,2464,56,East,17014
Summer,Shirt,Wool,Male,1415,19,East,3914
Autumn,Kurti,Cotton,Female,1865,28,North,6807
Autumn,Kurti,Cotton,Female,1319,25,North,2837
Winter,Jacket,Denim,Female,3140,1,West,16590
Summer,Jeans,Denim,Male,3323,53,South,11850
Spring,Shirt,Silk,Male,505,45,West,15179
Autumn,Shirt,Silk,Male,1446,34,North,1713
Winter,Shirt,Wool,Male,1869,70,South,13276
Spring,Jeans,Wool,Female,3746,62,South,17384
Spring,Kurti,Linen,Male,3063,45,North,9018
Summer,Dress,Denim,Female,3026,28,South,11426
Autumn,Kurti,Linen,Female,4423,19,North,19112
Summer,Jacket,Denim,Female,2765,0,South,13261
Winter,Jacket,Silk,Male,3995,22,West,8879
